"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV3188"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3189"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3190"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3191"	"Eukaryota"	"Mollusca"	"Bivalvia"	"Veneroida"	"Cardiidae"	"Cerastoderma"	"Cerastoderma_edule"
"ASV3192"	"Eukaryota"	"Mollusca"	"Bivalvia"	"Veneroida"	"Cardiidae"	"Cerastoderma"	"Cerastoderma_edule"
"ASV3193"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3194"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3195"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3196"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3197"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3198"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3199"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3200"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3201"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3202"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3203"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3204"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3205"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3206"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3207"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3208"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3209"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3210"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3211"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3212"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3213"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3214"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3215"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3216"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3217"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3218"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3219"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3220"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3221"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3222"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3223"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3224"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3225"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3226"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3227"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3228"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3229"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3230"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3231"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3232"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3233"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3234"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3235"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3236"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3237"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3238"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3239"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3240"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3241"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3242"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3243"	"Eukaryota"	"Chordata"	"Actinopteri"	"Sciaenidae"	"Sciaenidae"	"Argyrosomus"	"Argyrosomus_regius"
"ASV3244"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3245"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3246"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3247"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3248"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Trochida"	"Phasianellidae"	"Tricolia"	"Tricolia_pullus"
"ASV3249"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3250"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3251"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3252"	"Eukaryota"	"Mollusca"	"Bivalvia"	"Veneroida"	"Montacutidae"	"Kurtiella"	"Kurtiella_bidentata"
"ASV3253"	"Eukaryota"	"Mollusca"	"Bivalvia"	"Veneroida"	"Montacutidae"	"Kurtiella"	"Kurtiella_bidentata"
"ASV3254"	"Eukaryota"	"Bacillariophyta"	"Coscinodiscophyceae"	"Thalassiosirales"	NA	NA	NA
"ASV3255"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3256"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3257"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3258"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3259"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3260"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3261"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3262"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3263"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3264"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3265"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3266"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3267"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3268"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3269"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3270"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3271"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3272"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3273"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3274"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3275"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3276"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3277"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3278"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3279"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3280"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3281"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3282"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3283"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3284"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3285"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3286"	"Eukaryota"	"Annelida"	"Polychaeta"	"Terebellida"	"Ampharetidae"	"Sosane"	"Sosane_sulcata"
"ASV3287"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3288"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3289"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3290"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3291"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3292"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3293"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3294"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3295"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3296"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3297"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3298"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3299"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3300"	"Eukaryota"	"Arthropoda"	"Hexanauplia"	"Sessilia"	"Balanidae"	"Amphibalanus"	"Amphibalanus_eburneus"
"ASV3301"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3302"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3303"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3304"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3305"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3306"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3307"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3308"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3309"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3310"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3311"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3312"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3313"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3314"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3315"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3316"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3317"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3318"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3319"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3320"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3321"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3322"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3323"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3324"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3325"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3326"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3327"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3328"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3329"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3330"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3331"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3332"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3333"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3334"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3335"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3336"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3337"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3338"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3339"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3340"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3341"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3342"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3343"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3344"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3345"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3346"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3347"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3348"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3349"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3350"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3351"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3352"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3353"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3354"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3355"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3356"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3357"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3358"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3359"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3360"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3361"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3362"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3363"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3364"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3365"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3366"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3367"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3368"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3369"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3370"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3371"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3372"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3373"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3374"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3375"	"Eukaryota"	"Chlorophyta"	"Pyramimonadophyceae"	"Pyramimonadales"	"Pyramimonadaceae"	"Cymbomonas"	"Cymbomonas_tetramitiformis"
"ASV3376"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3377"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3378"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3379"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3380"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3381"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3382"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3383"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3384"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3385"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3386"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3387"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3388"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3389"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3390"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3391"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3392"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3393"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3394"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3395"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3396"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3397"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3398"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3399"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3400"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3401"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3402"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3403"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3404"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3405"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3406"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3407"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3408"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3409"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3410"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3411"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3412"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3413"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3414"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3415"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3416"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3417"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3418"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3419"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3420"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3421"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3422"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3423"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3424"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3425"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3426"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3427"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3428"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3429"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3430"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3431"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3432"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3433"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3434"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3435"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3436"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3437"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3438"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3439"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3440"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3441"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3442"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3443"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3444"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3445"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3446"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3447"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3448"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3449"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3450"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3451"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV3452"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV3453"	"Eukaryota"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV3454"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3455"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3456"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3457"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3458"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3459"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3460"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3461"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3462"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3463"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3464"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3465"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Schizoporellidae"	"Schizoporella"	"Schizoporella_pungens"
"ASV3466"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Schizoporellidae"	"Schizoporella"	"Schizoporella_pungens"
"ASV3467"	"Eukaryota"	"Bryozoa"	"Gymnolaemata"	"Cheilostomatida"	"Bugulidae"	"Bugulina"	"Bugulina_simplex"
"ASV3468"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3469"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3470"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3471"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3472"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3473"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3474"	"Eukaryota"	"Mollusca"	"Gastropoda"	"Neogastropoda"	"Nassariidae"	"Nassarius"	"Nassarius_nitidus"
"ASV3475"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3476"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3477"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3478"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3479"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	"Bacillariales"	"Bacillariaceae"	"Nitzschia"	"Nitzschia_inconspicua"
"ASV3480"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3481"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3482"	"Eukaryota"	"Bacillariophyta"	"Bacillariophyceae"	"Naviculales"	NA	NA	NA
"ASV3483"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3484"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3485"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3486"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3487"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3488"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3489"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3490"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3491"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3492"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3493"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3494"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3495"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3496"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3497"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3498"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3499"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3500"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3501"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3502"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3503"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3504"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3505"	"Eukaryota"	"Chordata"	NA	NA	NA	NA	NA
"ASV3506"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3507"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3508"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3509"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3510"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3511"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3512"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3513"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3514"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3515"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3516"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3517"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3518"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3519"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3520"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3521"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3522"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3523"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3524"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3525"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3526"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3527"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3528"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3529"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3530"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3531"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3532"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3533"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3534"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3535"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3536"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3537"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3538"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3539"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3540"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3541"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3542"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3543"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3544"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3545"	"Eukaryota"	"Rhodophyta"	"Florideophyceae"	"Gigartinales"	"Gigartinaceae"	"Chondrus"	"Chondrus_crispus"
"ASV3546"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3547"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3548"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3549"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3550"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3551"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3552"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3553"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3554"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3555"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3556"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3557"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3558"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3559"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3560"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3561"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3562"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3563"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3564"	"Eukaryota"	NA	NA	NA	NA	NA	NA
"ASV3565"	"Eukaryota"	NA	NA	NA	NA	NA	NA
